time	flux	sign	hx	hy	ez	count	r	theta
3044.3440452089894	59.624161330428734	-1.0	213.81302312558125	952.0124377915976	41.46567718408576	1	41.92931094066633	1.3498716128940678
3049.0960557690128	58.68181674385532	1.0	110.81302312558125	600.0124377915976	98.46567718408576	1	42.60263466130298	1.388169595114746
3063.3520074489056	48.59809279329674	-1.0	563.8211353568171	159.95909884344314	0.0	49	51.4423479668904	0.27644140025844277
3071.3680252622785	16.015895318600343	1.0	394.8211353568171	169.95909884344314	51.464819405354895	14	156.09492633837218	0.40649559886002823
3081.8800486223304	192.9880842322903	1.0	271.8211353568171	0.0	59.464819405354895	287	12.95416766244942	0.0
3092.7440727646062	5.194902570403585	-1.0	81.82113535681707	215.95909884344314	38.464819405354895	4	481.2409792327979	1.2086342227859614
3097.608003573341	35.252922628109076	1.0	194.8341275934751	480.95851217612466	66.48537165041294	12	70.91610605943389	1.1859050125209842
3098.6560059022354	143.91320488190627	-1.0	1526.8341275934752	6934.958512176125	718.485371650413	1	17.371581725606593	1.3540887839421811
3105.82402183116	59.434977048971035	-1.0	95.8341275934751	546.9585121761246	0.0	17	42.06277387707481	1.3973441996832994
3112.432036515637	56.269203849771245	1.0	207.8341275934751	0.0	0.0	3	44.429276210741406	0.0
3122.5040588979086	126.6672406696143	-1.0	2521.834127593475	7502.958512176125	940.485371650413	36	19.736752666151	1.246547092125849
3127.8720708268243	78.84320057644887	1.0	304.8341275934751	647.9585121761246	34.485371650412944	1	31.708504750208878	1.1310643379945442
3142.304022897829	60.288587533672235	1.0	333.8254420282689	44.97037996708885	0.0	17	41.46721796399204	0.13390612804278018
3151.1200424889835	58.54511079422471	1.0	234.82544202826892	592.9703799670889	27.4810749789722	1	42.70211408066234	1.193729604254547
3152.0720446045434	125.05522286650059	-1.0	258.8254420282689	730.9703799670889	40.4810749789722	2	19.991168243079375	1.230487203773872
3163.824070720157	298.1973698276046	-1.0	906.8254420282689	3261.970379967089	142.4810749789722	7	8.383709089873305	1.2996438457850776
3168.0080000177777	22.87708463440464	1.0	0.0	37.991683324092584	0.0	1	109.27965866071384	1.5707963267948966
3169.928004284454	9.581909628431333	1.0	83.80582756203063	325.9916833240926	57.45677717419686	1	260.9083258917438	1.3191656437193446
3171.8720086044636	10.207082354326303	1.0	0.0	223.99168332409258	86.45677717419686	5	244.9279738534065	1.5707963267948966
3181.704030453401	201.95833396404285	1.0	332.80582756203063	2187.9916833240927	77.45677717419686	47	12.378790966086628	1.4198477337125157
3190.024048942331	70.49323800892377	-1.0	351.80582756203063	1268.9916833240925	203.45677717419687	1	35.464394466934884	1.3003556989869223
3204.7120015822256	246.06972980178824	-1.0	137.8275209194677	686.0219266910296	0.0	135	10.15972180736646	1.372527523673191
3207.2160071466824	19.820495455212495	1.0	0.0	76.02192669102965	0.0	1	126.13206393599698	1.5707963267948966
3208.592010204467	12.33481991613965	1.0	35.82752091946769	171.02192669102965	78.48162164624627	1	202.67827313221196	1.3642918714328338
3209.7040126755837	53.63071035163344	1.0	276.8275209194677	44.021926691029655	0.0	1	46.61508273167702	0.15770244718796497
3213.368020817824	7.464347734638324	-1.0	108.82752091946769	0.0	0.0	9	334.9254467873655	0.0
3227.8080529067843	124.13998177202754	-1.0	1005.8275209194677	842.0219266910296	62.481621646246275	2	20.138556203359496	0.6969826636200094
3234.288067306816	158.90549697679234	-1.0	868.8275209194677	2885.02192669103	127.48162164624627	96	15.732621259572394	1.2782838139850936
3236.664072586828	12.959417039996652	1.0	73.82752091946769	460.02192669102965	187.48162164624628	4	192.90991194158266	1.4116662949323389
3241.056002346672	8.073531116074804	1.0	51.804565338405936	121.0237933597704	0.0	2	309.6538508438241	1.1663428322899838
3245.440012088916	42.23003017417231	-1.0	81.80456533840594	197.0237933597704	25.485531650590723	20	59.199578823151974	1.177254322052009
3259.28004284454	80.49782252082665	1.0	258.80456533840595	1225.0237933597705	76.48553165059073	3	31.0567406882738	1.3625929390643494
3311.6080391289756	72.70645960734262	1.0	258.80456533840595	1225.0237933597705	76.48553165059073	3	31.0567406882738	1.3625929390643494
3283.488016640037	260.6045909587281	-1.0	708.8123942359936	0.0	0.0	113	9.593077354481158	0.0
3285.024020053378	23.603877728984315	1.0	0.0	31.989635544039494	0.0	1	105.91480047069265	1.5707963267948966
3294.7120415823147	59.41657939265964	-1.0	456.81239423599357	1293.9896355440394	211.4864672071858	10	42.07579812830578	1.2314280054976208
3307.0400689779312	108.10292150194459	-1.0	224.8123942359936	1534.9896355440394	140.4864672071858	13	23.126109500704185	1.425371662225011
3315.8320085155747	103.18431327381747	1.0	237.8166020184467	217.9908422120469	0.0	164	24.228489008458258	0.7419296516750213
3319.8160173689275	208.19616261866426	-1.0	715.8166020184467	3341.990842212047	154.48898943221047	40	12.007906238786179	1.359795771104139
3323.528025617835	10.719828206408238	1.0	219.8166020184467	581.9908422120469	71.48898943221047	1	233.21269257892746	1.2096626506243653
3325.792030648957	56.08554136721557	1.0	224.8166020184467	746.9908422120469	98.48898943221047	1	44.574768096316504	1.2784562838797462
3337.4640565867926	42.21865770838957	1.0	288.8166020184467	85.9908422120469	0.0	158	59.215525450095186	0.2893776188753154
3345.896075324612	67.70181064625226	-1.0	686.8166020184467	3174.990842212047	370.4889894322105	4	36.926634252999726	1.357758053514711
3349.4320031822294	8.830246295328593	1.0	127.81999868888744	126.99163443514936	0.0	13	283.117810804729	0.7821472861691482
3361.9920310934026	191.961133150937	-1.0	222.81999868888744	1033.9916344351493	97.48969165521295	6	13.02346969391078	1.358547111756488
3368.352045226767	15.165284981157583	-1.0	70.81999868888744	308.99163443514936	78.48969165521295	4	164.8501827104585	1.3454905956029546
3369.720048266774	245.67991268386407	-1.0	62.81999868888743	597.9916344351494	0.0	54	10.17584210564642	1.4661285978762455
3380.6480725512724	183.62802105535502	1.0	575.8199986888874	849.9916344351494	98.48969165521295	1	13.614479890552053	0.9753709568874874
3393.4800210667136	40.83756791433074	-1.0	74.81866868740966	431.0198800220889	89.46851496501662	2	61.218141228305086	1.39892375622423
3399.5520345600767	119.9630565015847	-1.0	106.81866868740966	630.019880022089	58.468514965016624	12	20.839749110318603	1.4028454169454863
3413.2720650490332	367.55041363069057	-1.0	1276.8186686874096	3286.0198800220887	153.46851496501662	16	6.801788019512241	1.2001900172441864
3416.272071715715	20.39427641376861	1.0	0.0	43.01988002208891	25.468514965016627	1	122.58341258492491	1.5707963267948966
3425.2400116444705	180.79562746721248	1.0	575.7892119880133	2205.0188077986754	845.3678748531943	8	13.827768044077162	1.315373231203102
3433.5040300089554	43.1734396068116	-1.0	664.7892119880133	63.01880779867533	27.36787485319428	1	57.905972347071646	0.09451274627087478
3454.0400756446124	147.16693238806545	1.0	324.78921198801334	230.01880779867534	35.36787485319428	67	16.987511796520522	0.6162144773261378
3491.6080391289756	60.59601403697843	-1.0	324.78921198801334	230.01880779867534	35.36787485319428	67	16.987511796520522	0.6162144773261378
3467.008024462277	82.24649902638745	-1.0	42.787135319039244	243.0032544480605	30.277283641426266	9	30.396430603057222	1.3965064484056045
3470.62403249785	11.62862480977195	-1.0	159.78713531903924	507.0032544480605	40.277283641426266	1	214.98672808664017	1.2654899703312474
3471.024033386741	14.76008774409005	-1.0	32.787135319039244	200.0032544480605	0.0	3	169.37568687564217	1.408308597680086
3478.8800508445574	244.2607208291142	1.0	93.78713531903924	58.0032544480605	167.27728364142627	40	10.234965292471278	0.553879963680521
3493.744003875564	688.2462213942132	-1.0	408.8053842282047	1590.032746703052	58.48978943309937	1	3.6324209596612547	1.3191418557670502
3499.7840172978163	14.173014858636918	1.0	0.0	35.03274670305189	0.0	2	176.39154583095075	1.5707963267948966
3500.4240187200417	12.269668182369912	1.0	90.8053842282047	0.0	0.0	1	203.7544913881379	0.0
3500.920019822266	24.934887213362174	-1.0	43.8053842282047	377.0327467030519	0.0	1	100.26113126592742	1.455130357880126
3509.0560379023063	11.927319759997985	1.0	155.8053842282047	256.0327467030519	36.48978943309937	4	209.602832011307	1.024123299199699
3522.296067324594	221.33967134364752	-1.0	8166.805384228204	7396.032746703052	4147.4897894331	10	11.294857288003064	0.7359121149936552
3538.304022897829	111.68878121860166	1.0	130.9448899387666	715.1080578978421	50.431278256975844	25	22.383626830942866	1.3896906653364398
3553.6000568890154	179.43931735446515	-1.0	211.9448899387666	776.1080578978421	85.43127825697584	2	13.932286618442099	1.304209642549772
3560.0800712890473	146.2705852200589	1.0	553.9448899387666	28.10805789784211	36.431278256975844	1	17.091611387476426	0.05069813302157343
3599.8000395556433	256.79104508861883	1.0	553.9448899387666	28.10805789784211	36.431278256975844	1	17.091611387476426	0.05069813302157343
3581.7520394489766	11.007715254212002	-1.0	0.0	100.11995346661496	54.49567277296975	2	227.11343292091405	1.5707963267948966
3583.8480441067645	570.6422748136	-1.0	841.9526777251974	4374.119953466615	155.49567277296975	25	4.381028378622358	1.380637016436442
3586.152049226776	22.477100082843734	1.0	199.95267772519747	0.0	0.0	1	111.22431233503265	0.0
3598.3360763023916	124.69035915843614	-1.0	2869.9526777251976	7498.119953466615	613.4956727729698	19	20.049665562542877	1.2052430096339646
